"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"mu_t[1,2]",-1.389734459,-1.39413625,0.156481169813315,0.15806754726,-1.60887723,-1.08638844,1.44827348987753,2.17111770029326,21.0246288509397
"mu_t[2,2]",3.888427011,3.9885483,0.897085022474468,1.18448672391,2.50137827,5.211463145,1.90527633155086,1.50593426105733,13.0721046622061
"mu_t[3,2]",-0.050793679969,-0.069277598,0.144514348756293,0.1513163680392,-0.2487748775,0.1874413275,1.80986184048994,1.63850971800166,37.3293515358362
"mu_t[4,2]",0.31512002506,0.307150055,0.208525220549328,0.268088246517,0.0106066436,0.6271665335,2.08465108119651,1.42403165136177,22.8072461879317
"mu_t[5,2]",-0.6870983539,-0.743213995,0.201906172247808,0.137990511645,-0.933819481,-0.287541757,1.30212963154449,2.73924711434869,16.4026619177055
"mu_t[6,2]",0.52310886921,0.500293425,0.211230515572392,0.248201139375,0.197516947,0.8730818855,1.69765456867553,1.67483085153557,14.4246620507748
"mu_t[7,2]",0.0266601458434,0.038647605,0.143211143707858,0.1411355688162,-0.2174702605,0.251186735,1.08405841243944,9.64233871338476,24.8943261258332
"mu_t[8,2]",-2.351820912,-2.36885435,0.325933798416074,0.3297939918,-2.84517668,-1.776975535,1.23641373806189,3.21559120947089,13.9109697933228
"mu_t[9,2]",-0.340032203036,-0.396819415,0.185940593484358,0.169756536159,-0.5556245645,-0.00860320195500001,1.50418088438524,3.62517299645508,17.323302316373
"mu_t[10,2]",0.23690402212,0.226050295,0.0898055937996249,0.088856917842,0.0984067889,0.398785635,1.02004415790042,45.2148826670482,65.7762636916378
"mu_t[11,2]",0.8206128752,0.82607873,0.192956972512881,0.22862010759,0.4943771065,1.10084535,1.10395100840925,8.49330574208735,25.1741641149997
"mu_t[1,3]",-1.387645427,-1.3893775,0.149534090626338,0.15498455469,-1.60956335,-1.09541914,1.43708481146928,2.18659574531094,31.1585908686252
"mu_t[2,3]",3.891631803,3.9714621,0.89669514177412,1.20738874263,2.49567417,5.20364553,1.90308464057263,1.50712528375967,13.0721046622061
"mu_t[3,3]",-0.055309737001,-0.0652512755,0.14488716884052,0.1699867528044,-0.2638437635,0.1983633125,1.81384365534845,1.63402481400612,21.5942744323791
"mu_t[4,3]",0.31674202694,0.32455143,0.205710603361872,0.280639915878,0.006872892025,0.6282284195,2.10196788535945,1.41703473707242,12.7390522145152
"mu_t[5,3]",-0.6858420939,-0.74132879,0.199287102613954,0.15230267955,-0.9171181255,-0.303064484,1.31487470619407,2.66036067491746,12.7390522145152
"mu_t[6,3]",0.52485821333,0.502515,0.20571213479381,0.229973135763,0.193424012,0.8712242255,1.71748076395904,1.65301191302501,13.439827970202
"mu_t[7,3]",0.022692178396,0.018766823,0.142279896344277,0.1643256026013,-0.2183276745,0.2523266225,1.08950494178438,8.97755201781528,31.6824001034527
"mu_t[8,3]",-2.348348252,-2.3587473,0.326590774246504,0.35276561859,-2.85788417,-1.791151485,1.24126609900718,3.1631775279976,13.6900571070954
"mu_t[9,3]",-0.3403183442,-0.395301335,0.185688548295483,0.15612482235,-0.5720437745,-0.0232966477,1.4557783544208,3.94218510094805,16.4566484859883
"mu_t[10,3]",0.23864613601,0.23492808,0.0895354497112461,0.087514349412,0.09366395245,0.381123232,1.04624394132051,37.7910966125923,65.0522783358398
"mu_t[11,3]",0.8234218321,0.81492717,0.184987169301909,0.20642803188,0.5259558105,1.128153755,1.11314411499167,7.6116572730336,25.5064859349948
"mu_t[1,4]",-1.386355278,-1.3879462,0.153210527025147,0.15444459177,-1.625951635,-1.087083945,1.48923038820549,2.03116744622971,25.3298043918779
"mu_t[2,4]",3.888570184,3.9480498,0.894472116272715,1.19971043136,2.483114175,5.20443694,1.90748952623673,1.50390831220672,13.0041082366429
"mu_t[3,4]",-0.0561316905145,-0.06999462,0.147852836401958,0.144175355457,-0.2749049395,0.189210625,1.85165720847057,1.59858185149165,22.2747522502046
"mu_t[4,4]",0.314213374071,0.331286395,0.204737132775541,0.268982884422,-0.006421339395,0.617259891,2.11060071857806,1.41125978197398,19.2286561916273
"mu_t[5,4]",-0.6820691779,-0.73904492,0.199177085509623,0.141009100071,-0.92493217,-0.283959133,1.35004330036919,2.43900503810787,12.7390522145152
"mu_t[6,4]",0.5192557028,0.50161924,0.204293357469846,0.228276300063,0.18610021,0.88014992,1.72681181281779,1.64127450717917,13.4037990196079
"mu_t[7,4]",0.01931071439,0.032559217,0.132818705767526,0.1517793187848,-0.1914899975,0.2257374795,1.07909659897875,9.89329241162604,33.5956997504318
"mu_t[8,4]",-2.346910194,-2.35196605,0.323876081224403,0.33553365531,-2.841917595,-1.781906125,1.23764227431208,3.1955829634224,14.0596127580943
"mu_t[9,4]",-0.33328707304,-0.37835832,0.184575924552913,0.173402101299,-0.553934919,-0.0151790104500001,1.42470279675323,4.49842397879075,12.9860492727813
"mu_t[10,4]",0.23734033301,0.22939403,0.0868550226706653,0.089115268305,0.09286666925,0.3813479,1.01385086035376,37.7568750125866,77.3212964411783
"mu_t[11,4]",0.8221738061,0.81151823,0.175703742930221,0.167536654005,0.5160058725,1.11283851,1.13393245275431,6.79719733223894,22.6419976711087
"mu_t[1,5]",-1.389514317,-1.4009106,0.154253182033339,0.14724360357,-1.62881008,-1.11282482,1.43459193534376,2.18343648990618,31.7839996054474
"mu_t[2,5]",3.888013161,3.9539463,0.890695488573963,1.20639280608,2.50222461,5.218263175,1.91415097485578,1.50057714419466,13.0721046622061
"mu_t[3,5]",-0.060647264157,-0.082114025,0.147147690228679,0.1581544068636,-0.274313233,0.1984468335,1.83234590654239,1.62378118691759,21.5942744323791
"mu_t[4,5]",0.315218586029,0.347398875,0.20499153587708,0.2437787289,-0.01604139575,0.6042397895,2.1194233868749,1.4064149282515,13.0721046622061
"mu_t[5,5]",-0.6802412082,-0.75024324,0.201487838360221,0.143947376055,-0.913551604,-0.266205669,1.32583464484561,2.56508295104872,13.8339920948617
"mu_t[6,5]",0.516935534,0.51101764,0.203086403386583,0.233963835357,0.177626644,0.8618895,1.73271341641527,1.63484637584386,13.1408159105781
"mu_t[7,5]",0.016778918726,0.0101888454,0.124532396207889,0.15209536077204,-0.1695981695,0.1999093805,1.03692882251326,11.723519175203,65.4098463637016
"mu_t[8,5]",-2.339454512,-2.37473725,0.321495745371633,0.35422479351,-2.82692001,-1.773112325,1.23874570263572,3.18704927105368,16.6318190458088
"mu_t[9,5]",-0.330374806305,-0.37743332,0.178974910590787,0.156437969709,-0.5541843775,-0.00832509682500006,1.5237431341779,4.65921361893317,12.9860492727813
"mu_t[10,5]",0.23423766023,0.226044955,0.0881686267424753,0.09309756897,0.1034613144,0.3825133375,1.01874637097547,35.1864865991055,76.8221378450804
"mu_t[11,5]",0.8232472168,0.82468793,0.172448527658775,0.173867519091,0.529712913,1.098654555,1.1469239961209,6.48154793186202,21.5942744323791
"mu_t[1,6]",-1.396109186,-1.4188181,0.15010714054748,0.13854963717,-1.638228365,-1.124379955,1.35424929333711,2.56544555576747,21.0246288509397
"mu_t[2,6]",3.888737685,3.9497107,0.888513826088456,1.19388373923,2.45878204,5.18509042,1.91409605023445,1.50013343622646,12.9368155368514
"mu_t[3,6]",-0.070189579057,-0.0876355165,0.14476907960061,0.1654697420712,-0.2648208535,0.186435308,1.83750196342534,1.61327143943943,21.5942744323791
"mu_t[4,6]",0.31752759589,0.343100185,0.203607282293602,0.232275272565,-0.00132091036,0.611457567,2.09907244048029,1.41194888299789,16.9016805099478
"mu_t[5,6]",-0.6765830045,-0.739503395,0.199170156694215,0.149336352774,-0.9050821925,-0.2773281245,1.35848296131574,2.4288350268198,29.8252638949813
"mu_t[6,6]",0.51460044789,0.49324858,0.20750116510096,0.213662771469,0.1557780435,0.8445890695,1.71322251050403,1.65316470602055,13.0041082366429
"mu_t[7,6]",0.01533211476998,0.0073675939,0.116407331575564,0.13614815149026,-0.1512972955,0.208046305,1.02845426483987,11.717246750362,39.9139812974487
"mu_t[8,6]",-2.340143792,-2.3614027,0.316786309849054,0.32957197245,-2.829354535,-1.78855011,1.23838627501841,3.20777767377759,14.7567248503247
"mu_t[9,6]",-0.327749147959,-0.37366948,0.179777965117413,0.175580352045,-0.539419983,-0.00232544625000001,1.50179618240208,5.09556121788657,13.0538564821722
"mu_t[10,6]",0.23586201105,0.234040775,0.0886178248913299,0.088962775482,0.1007662892,0.3740964965,1.00807446453842,31.6651691255814,77.3212964411783
"mu_t[11,6]",0.8197476173,0.8122782,0.17089419360808,0.157537584477,0.505805659,1.07258423,1.15378712460703,6.34148631782871,17.6038627904637
"mu_t[1,7]",-1.3899876,-1.4032948,0.14822742958969,0.14102365179,-1.62033905,-1.124468725,1.36772271629007,2.48952116023653,21.5942744323791
"mu_t[2,7]",3.88740115,3.98060085,0.889638859859587,1.18686852081,2.480004585,5.2189195,1.9118107554927,1.50156199083398,12.9368155368514
"mu_t[3,7]",-0.079850861205,-0.101719818,0.148461085281797,0.1670921638533,-0.289450471,0.1717151025,1.8025487452439,1.62618260979746,40.5548566509965
"mu_t[4,7]",0.3144311392053,0.33029017,0.207611496927027,0.249625021002,-0.0185477485,0.625037691,2.1194233868749,1.40331938298959,13.219519564889
"mu_t[5,7]",-0.6800079309,-0.73526097,0.196137912449709,0.143767395828,-0.885149331,-0.2802923435,1.38538440821792,2.31608642973843,15.104436388745
"mu_t[6,7]",0.509445701,0.502313635,0.205035378465151,0.209380311021,0.1441068715,0.8392427875,1.70076856266793,1.66769194425228,13.0041082366429
"mu_t[7,7]",0.016356459932,0.0154369795,0.104868121230324,0.1355849731299,-0.1315188105,0.174866927,1.02702453648432,14.1378820229501,35.9722793210783
"mu_t[8,7]",-2.340166251,-2.34927665,0.314651813025571,0.32908123185,-2.838031765,-1.79359106,1.24628059634374,3.15392634837774,17.2515772870662
"mu_t[9,7]",-0.327134422985,-0.386789065,0.176308172094112,0.170647171044,-0.526567667,-0.00601805428500001,1.4744808282895,4.56896526056824,14.6357782052354
"mu_t[10,7]",0.23632499007,0.23733319,0.0833994102147595,0.087363042669,0.09486875025,0.3738096995,1.00415482232381,29.5839349623125,76.1461739405163
"mu_t[11,7]",0.8122072945,0.799748065,0.173244945141271,0.185512467357,0.5013433715,1.06103241,1.21571835850703,4.23701706711144,30.6204069389592
"mu_t[1,8]",-1.386613909,-1.39325845,0.148936546379583,0.1515988152,-1.64129146,-1.15168496,1.41500805836317,2.29115270158586,21.0246288509397
"mu_t[2,8]",3.887205326,3.98886845,0.884687127649316,1.19290878147,2.527240285,5.217898695,1.90710519944176,1.50441613166639,13.0721046622061
"mu_t[3,8]",-0.083992021908,-0.09784282,0.147762084186446,0.1750295920905,-0.308457855,0.1582347085,1.75819984126249,1.66719248603804,24.3582350718816
"mu_t[4,8]",0.319424779875,0.326127955,0.201672033863274,0.234249206205,0.00101528136,0.6336239765,2.11943442660354,1.40784541718272,13.3252112997792
"mu_t[5,8]",-0.6826770445,-0.7334693,0.197681910640783,0.15080555007,-0.9070087645,-0.2579352835,1.47775816297026,2.04240394918374,14.219549849679
"mu_t[6,8]",0.50637943392,0.49046617,0.206527295460154,0.196971986841,0.143524074,0.8555588315,1.68440614925685,1.69046534738329,13.0041082366429
"mu_t[7,8]",0.0175749951,0.016269712,0.102489902356055,0.1195190021025,-0.125522406,0.1834678015,1.0252301638393,15.853393490426,65.4003091120767
"mu_t[8,8]",-2.341594934,-2.3409595,0.312820417687562,0.3339838194,-2.802496805,-1.82312157,1.25988519565946,3.03833392763714,14.4580304031725
"mu_t[9,8]",-0.31521710943875,-0.37412963,0.177581200423613,0.177032432724,-0.5426952405,9.1287250249994e-05,1.42759019972038,4.95342803260841,14.3419111621046
"mu_t[10,8]",0.23589693246,0.232924785,0.0808742348381148,0.081332537517,0.0965174947,0.363090415,1.01861390034952,28.648995881751,66.8803105099925
"mu_t[11,8]",0.8115940419,0.799778085,0.171762684257353,0.1647643032,0.500594162,1.068426035,1.23421442831079,3.97627114578917,21.5942744323791
"mu_t[1,9]",-1.381706974,-1.39449735,0.148550846728522,0.14222848668,-1.622584165,-1.142488505,1.50028460860137,2.02114213831193,30.6204069389592
"mu_t[2,9]",3.885430481,4.0187782,0.885396852026006,1.20178199421,2.55465929,5.177937245,1.91586297232482,1.49991518316004,13.4086406374851
"mu_t[3,9]",-0.0935988618949,-0.10943503,0.146324393502187,0.169754490171,-0.295584076,0.147624276,1.73300687385084,1.6857551986564,25.9952465834819
"mu_t[4,9]",0.316067904687,0.32776809,0.202629620259554,0.248843668563,0.00400914538,0.6152182585,2.10197508545754,1.41782602080107,13.3252112997792
"mu_t[5,9]",-0.6823982448,-0.73306719,0.195179418186292,0.147380640288,-0.902075593,-0.2801459515,1.5662541993211,1.87582292492305,13.1499849714457
"mu_t[6,9]",0.49846613834,0.46776546,0.209684363890139,0.175323669507,0.113920425,0.8268263095,1.6287115948649,1.76193970999383,13.9109697933227
"mu_t[7,9]",0.0126234578082,0.0035221227,0.0968046396312152,0.11117934404052,-0.1191682935,0.1620765475,1.05030675836262,14.7205790542243,90.1813525192318
"mu_t[8,9]",-2.343813325,-2.35343705,0.317346049127132,0.36032539599,-2.81504806,-1.831274975,1.26535405383554,2.98922128079369,15.0137268359643
"mu_t[9,9]",-0.315177089359,-0.3669164,0.180859283361767,0.188893721982,-0.552957511,-0.00414527730000003,1.47854002771343,4.92581744491903,13.7958218368152
"mu_t[10,9]",0.23421490164,0.235509475,0.0822010374997419,0.078935914617,0.1111008435,0.367012341,1.05572827266381,27.6370142424484,37.5549801362088
"mu_t[11,9]",0.8060330602,0.79010168,0.167859853672278,0.164409346521,0.5135973835,1.064342525,1.21404390204923,4.29263304815549,19.2879973547889
"mu_t[1,10]",-1.3807685068,-1.4041028,0.148287312800051,0.15534304737,-1.587010895,-1.13142654,1.48423684566087,2.04586090745767,34.4188137450479
"mu_t[2,10]",3.89014289,4.0201353,0.882091916752498,1.16461654806,2.51234898,5.19999611,1.91156544778519,1.5018335291082,12.9368155368514
"mu_t[3,10]",-0.097490175617,-0.1095748,0.144153669945289,0.1870793249976,-0.2925827155,0.1412859145,1.72858213617222,1.6861776598108,24.2684787130773
"mu_t[4,10]",0.319823675328,0.310223145,0.199517940183509,0.248903165301,0.003382703535,0.6084690385,2.09339252019699,1.4215341906293,19.1549912434326
"mu_t[5,10]",-0.6795613696,-0.727349945,0.19348858036939,0.138582158001,-0.9080154805,-0.2858015225,1.60630649478963,1.80531719938885,13.3966163974585
"mu_t[6,10]",0.49426476731,0.459816825,0.207877470188553,0.163825246599,0.1185502675,0.8331757725,1.60992024867185,1.78774400440017,14.8796871014369
"mu_t[7,10]",0.0085893901825,0.001611212675,0.0904343416262159,0.092385812999655,-0.130288017,0.151518576,1.07457715123057,15.6875251905988,43.7970546868536
"mu_t[8,10]",-2.33851543,-2.3525947,0.31123871985379,0.34644611022,-2.812035485,-1.839077755,1.2739272609096,2.91624497683496,15.0137268359643
"mu_t[9,10]",-0.311470454285,-0.35160961,0.185625774258636,0.191175421143,-0.5533326595,0.01324021925,1.46174436976394,5.05060457824675,13.505170551011
"mu_t[10,10]",0.23061824348,0.223818125,0.0832715113345358,0.081312944958,0.10108709375,0.374024642,1.06456247826687,27.755538926883,50.7015438102728
"mu_t[11,10]",0.8036311369,0.787031385,0.156139246214158,0.167715781737,0.5467394825,1.05870219,1.20576844672026,4.28276471124547,21.2559212923599
"mu_t[1,11]",-1.3823555,-1.40460925,0.146258065998591,0.16078241025,-1.576629045,-1.134677375,1.50089218857974,2.00938374330801,21.5942744323791
"mu_t[2,11]",3.889865457,4.0030609,0.88073873372542,1.18939865184,2.503129715,5.196766455,1.91158632790819,1.50225857499015,13.0721046622061
"mu_t[3,11]",-0.101798847748,-0.12098328,0.141898792571122,0.1610712600189,-0.323616378,0.1394469845,1.69165939111151,1.72044500025791,28.0590040771451
"mu_t[4,11]",0.314764760597,0.30779045,0.198609304610257,0.259542680964,-0.00148169015,0.613758707,2.04618585775568,1.44181582141489,17.8425774877651
"mu_t[5,11]",-0.6767314941,-0.71699422,0.199957158282914,0.158162203857,-0.9344137535,-0.281650263,1.63397580986031,1.76713126975731,13.5270928345057
"mu_t[6,11]",0.48627735465,0.4670375,0.20729920706131,0.164780634039,0.10533897685,0.816062908,1.500983133068,1.98168467961817,14.8355374703289
"mu_t[7,11]",0.001838498222,-0.000999965,0.0887575469128055,0.0956441968902,-0.1364314795,0.144058599,1.07909310936866,17.1776408303008,71.2874531148375
"mu_t[8,11]",-2.338552282,-2.34658615,0.309901227943918,0.34011162759,-2.82597327,-1.825327645,1.27713709123841,2.8752731744408,14.9241002899539
"mu_t[9,11]",-0.304999597326,-0.34132269,0.187341403272212,0.202456746933,-0.555607443,0.00373634974499996,1.40977805835707,5.4675726368072,13.9109697933228
"mu_t[10,11]",0.23022125449,0.222621125,0.0789064799274761,0.071822503599,0.112320885,0.372335536,1.06690646784165,27.7462100201434,37.7806563039723
"mu_t[11,11]",0.79524001,0.796554325,0.153542910859247,0.17100412182,0.5320831395,1.03423419,1.27389388724314,3.30533515188659,17.051544382734
"mu_t[1,12]",-1.381270515,-1.39452545,0.146522488651876,0.16421292426,-1.58381143,-1.108500105,1.53461995622706,1.95121134101033,32.9939668174962
"mu_t[2,12]",3.891723106,3.9795068,0.882747049294806,1.21203054084,2.514674765,5.2387418,1.91386135700669,1.50102186504008,13.0721046622061
"mu_t[3,12]",-0.107600897738,-0.134663745,0.140248447564973,0.138613989423,-0.3347416485,0.1177467835,1.7031687693838,1.71057144054388,27.5640160208811
"mu_t[4,12]",0.3169686821023,0.33106878,0.197951951022027,0.243264244461,-0.003251063885,0.60595815,2.08205469347754,1.42561601644928,14.1072148327287
"mu_t[5,12]",-0.6787190004,-0.72257446,0.204529684542686,0.154070806071,-0.930390027,-0.277624921,1.75688659702308,1.62872396816772,13.6006839201057
"mu_t[6,12]",0.48252562916,0.450956825,0.206596729870625,0.1465498209,0.117559661,0.8067848085,1.47784058576139,2.03610269597155,14.8355374703289
"mu_t[7,12]",-0.00475431114730001,-0.010798735,0.0884857394517098,0.0864776080035,-0.1438762785,0.1319960985,1.02927398479963,19.3620023096696,60.0313633245124
"mu_t[8,12]",-2.339523964,-2.3755194,0.30884203025255,0.35298341253,-2.819553265,-1.8291127,1.26346449609379,2.98275260379421,15.8514492753623
"mu_t[9,12]",-0.301011801674,-0.35528033,0.183101414061752,0.185352517056,-0.5486238065,0.0197327485,1.48784451521992,5.4335752656999,14.9687794029596
"mu_t[10,12]",0.23022074481,0.22814688,0.0821285059931086,0.06611291463,0.09341817285,0.3739124085,1.13134201724493,24.585368170073,19.8390205192155
"mu_t[11,12]",0.7888016995,0.777406295,0.153412504460379,0.17210524884,0.540258997,1.03368242,1.29699160292522,3.07452044950758,20.1265094882115
"mu_t[1,13]",-1.3783190049,-1.38862165,0.147187120699887,0.15503948502,-1.58491291,-1.093222195,1.6110549510179,1.80307541382559,34.1663412729402
"mu_t[2,13]",3.900269582,3.9811425,0.878851463101018,1.19745932565,2.549917585,5.196465135,1.91386135700669,1.50091759133286,13.0721046622061
"mu_t[3,13]",-0.109724970202,-0.14063265,0.144740954231575,0.1397119674006,-0.3333668425,0.1278657535,1.78232507099707,1.62089387974524,24.7734994337485
"mu_t[4,13]",0.311265741558,0.335212755,0.193181904674136,0.217870027032,-0.00390631464,0.6052647625,2.06274897620287,1.43727559385383,21.0412408320308
"mu_t[5,13]",-0.67924879372,-0.73041408,0.203610622450877,0.165976521438,-0.9315504745,-0.2814856265,1.79122054567812,1.59727062638803,13.1916176692296
"mu_t[6,13]",0.474051719679,0.454065185,0.205644322650872,0.173618597964,0.12500320705,0.7967284885,1.42564999737003,2.17380106410883,15.5846468964289
"mu_t[7,13]",-0.009183476311,-0.0170719115,0.0864828898439228,0.0906795358434,-0.145109858,0.1264853115,1.0276363309015,17.039717905434,76.8221378450804
"mu_t[8,13]",-2.331113655,-2.3665528,0.304973009907219,0.34624536618,-2.797127585,-1.84394275,1.28861044789183,2.79998531286868,15.7021085688649
"mu_t[9,13]",-0.299004099362,-0.33327702,0.187110583963738,0.214264269702,-0.5378179345,0.0232510785,1.38097342134106,5.67964760479974,14.9687794029596
"mu_t[10,13]",0.22715127343,0.22771047,0.080777125255771,0.071380599843,0.10065013495,0.385559142,1.14720138181737,23.3091312643061,56.5091830996655
"mu_t[11,13]",0.7881731916,0.78313766,0.151699419828239,0.181906391268,0.545953532,1.022194205,1.32045323148462,2.7848992864525,30.6204069389591
"mu_t[1,14]",-1.3745020186,-1.38635045,0.153921709079748,0.16687723059,-1.586219245,-1.0906662,1.59237115339707,1.83201134948631,25.9952465834819
"mu_t[2,14]",3.905524681,3.9871653,0.875843147338651,1.19751173556,2.57324773,5.19147409,1.90715766492364,1.50480378349188,13.4809450967877
"mu_t[3,14]",-0.113066040511,-0.130137245,0.141732445383647,0.1424078716431,-0.3274823005,0.125868408,1.77599703940341,1.62873965284216,36.0760984803864
