"","change","no_change","x","y","t1","t2","taxon","mag"
"1","no_change","no_change",-59000,862000,200,300,"ASH",0.00529515102124659
"2","no_change","no_change",-59000,886000,200,300,"ASH",0.00593706998177047
"3","no_change","uncertain",-59000,910000,200,300,"ASH",0.0064198728407472
"4","no_change","no_change",-35000,862000,200,300,"ASH",0.0055671137958236
"5","no_change","no_change",-35000,886000,200,300,"ASH",0.00643433272174107
"6","no_change","uncertain",-35000,910000,200,300,"ASH",0.00721371616111369
"7","no_change","uncertain",-35000,934000,200,300,"ASH",0.00802881814660819
"8","no_change","no_change",-35000,958000,200,300,"ASH",0.00758773734202135
"9","no_change","no_change",-35000,1078000,200,300,"ASH",0.000640837426355655
"10","no_change","no_change",-35000,1102000,200,300,"ASH",-3.50233396403746e-05
"11","no_change","no_change",-35000,982000,200,300,"ASH",0.00525208279909238
"12","no_change","no_change",-35000,1006000,200,300,"ASH",0.00279036615544583
"13","no_change","no_change",-11000,862000,200,300,"ASH",0.00523440398760471
"14","no_change","no_change",-11000,886000,200,300,"ASH",0.00604063883662229
"15","no_change","uncertain",-11000,910000,200,300,"ASH",0.00707157779853251
"16","no_change","uncertain",-11000,934000,200,300,"ASH",0.00839498936890946
"17","no_change","uncertain",-11000,958000,200,300,"ASH",0.00820440698236487
"18","no_change","no_change",-11000,982000,200,300,"ASH",0.00543531197364845
"19","no_change","no_change",-11000,1006000,200,300,"ASH",0.00245895010549063
"20","no_change","no_change",-11000,1030000,200,300,"ASH",0.000765404381437091
"21","no_change","no_change",-11000,1054000,200,300,"ASH",0.000407222112871927
"22","no_change","no_change",-11000,1078000,200,300,"ASH",0.00139189141172711
"23","no_change","no_change",-11000,1102000,200,300,"ASH",-0.000165410897536243
"24","no_change","no_change",-11000,1126000,200,300,"ASH",-0.000510115016811271
"25","no_change","no_change",-11000,1150000,200,300,"ASH",0.00103985547373905
"26","no_change","no_change",-11000,1174000,200,300,"ASH",0.00300368925616898
"27","no_change","no_change",-11000,1198000,200,300,"ASH",0.00483945343281168
"28","no_change","no_change",-11000,1222000,200,300,"ASH",0.005726029409308
"29","no_change","no_change",-11000,1246000,200,300,"ASH",0.00636382791647661
"30","no_change","no_change",-11000,1270000,200,300,"ASH",0.0066837661847512
"31","no_change","no_change",-11000,1294000,200,300,"ASH",0.00599143852643287
"32","no_change","uncertain",-11000,1318000,200,300,"ASH",0.00422743770423151
"33","no_change","uncertain",-11000,1342000,200,300,"ASH",0.00143274166090603
"34","no_change","uncertain",-11000,1366000,200,300,"ASH",-4.84599973712727e-06
"35","no_change","uncertain",-11000,1390000,200,300,"ASH",0.000141364540546264
"36","no_change","uncertain",-11000,1414000,200,300,"ASH",-0.000417635457821595
"37","no_change","no_change",-11000,1438000,200,300,"ASH",-0.00102392708982852
"38","no_change","no_change",-11000,1462000,200,300,"ASH",-0.00101527525786347
"39","no_change","no_change",13000,862000,200,300,"ASH",0.00450595121349544
"40","no_change","no_change",13000,886000,200,300,"ASH",0.00493180373004186
"41","no_change","no_change",13000,910000,200,300,"ASH",0.00613676352493939
"42","no_change","no_change",13000,934000,200,300,"ASH",0.00713855987100002
"43","no_change","no_change",13000,958000,200,300,"ASH",0.00694035929137994
"44","no_change","no_change",13000,982000,200,300,"ASH",0.0052479634382944
"45","no_change","no_change",13000,1006000,200,300,"ASH",0.00288511479979221
"46","no_change","no_change",13000,1030000,200,300,"ASH",0.0014927759934785
"47","no_change","no_change",13000,1054000,200,300,"ASH",0.00115672800058684
"48","no_change","no_change",13000,1078000,200,300,"ASH",0.000938316934712747
"49","no_change","no_change",13000,1102000,200,300,"ASH",-1.88511959296322e-05
"50","no_change","uncertain",13000,1126000,200,300,"ASH",8.79572103079564e-06
"51","no_change","uncertain",13000,1150000,200,300,"ASH",0.0010348568015293
"52","no_change","no_change",13000,1174000,200,300,"ASH",0.00188561058894498
"53","no_change","no_change",13000,1198000,200,300,"ASH",0.00300043637594794
"54","no_change","no_change",13000,1222000,200,300,"ASH",0.00403503539142786
"55","no_change","no_change",13000,1246000,200,300,"ASH",0.00565049995121714
"56","no_change","no_change",13000,1270000,200,300,"ASH",0.00674193833993846
"57","no_change","no_change",13000,1294000,200,300,"ASH",0.00646467673835044
"58","no_change","uncertain",13000,1318000,200,300,"ASH",0.00579903707174129
"59","no_change","uncertain",13000,1342000,200,300,"ASH",0.00197333402650819
"60","no_change","uncertain",13000,1366000,200,300,"ASH",8.36567014399216e-05
"61","no_change","uncertain",13000,1390000,200,300,"ASH",0.000436201053012867
"62","no_change","uncertain",13000,1414000,200,300,"ASH",-0.000506081900007225
"63","no_change","no_change",13000,1438000,200,300,"ASH",-0.00177175219046817
"64","no_change","no_change",13000,1462000,200,300,"ASH",-0.00137506764835952
"65","no_change","no_change",37000,862000,200,300,"ASH",NA
"66","no_change","no_change",37000,886000,200,300,"ASH",NA
"67","no_change","no_change",37000,910000,200,300,"ASH",0.0054058488259883
"68","no_change","no_change",37000,934000,200,300,"ASH",0.00632756362372817
"69","no_change","no_change",37000,958000,200,300,"ASH",0.00649945931195068
"70","no_change","no_change",37000,982000,200,300,"ASH",0.00556079867513792
"71","no_change","no_change",37000,1006000,200,300,"ASH",0.00476725536781636
"72","no_change","no_change",37000,1030000,200,300,"ASH",0.00394520912851341
"73","no_change","no_change",37000,1054000,200,300,"ASH",0.00320792301973869
"74","no_change","no_change",37000,1078000,200,300,"ASH",0.00313692493301912
"75","no_change","no_change",37000,1102000,200,300,"ASH",0.00281353309856795
"76","no_change","no_change",37000,1126000,200,300,"ASH",0.00272816774277967
"77","no_change","no_change",37000,1150000,200,300,"ASH",0.00163269463320104
"78","no_change","no_change",37000,1174000,200,300,"ASH",-0.000499209249666207
"79","no_change","no_change",37000,1198000,200,300,"ASH",-0.00141667580348749
"80","no_change","no_change",37000,1222000,200,300,"ASH",0.000165679825221441
"81","no_change","no_change",37000,1246000,200,300,"ASH",0.00264111104654994
"82","no_change","no_change",37000,1270000,200,300,"ASH",0.00408921866293033
"83","no_change","no_change",37000,1294000,200,300,"ASH",0.00478540988972972
"84","no_change","uncertain",37000,1318000,200,300,"ASH",0.00510968238128316
"85","no_change","uncertain",37000,1342000,200,300,"ASH",0.00277816880057507
"86","no_change","uncertain",37000,1366000,200,300,"ASH",0.00103453799766501
"87","no_change","uncertain",37000,1390000,200,300,"ASH",0.00131548638126725
"88","no_change","uncertain",37000,1414000,200,300,"ASH",0.000552409605998968
"89","no_change","no_change",37000,1438000,200,300,"ASH",-0.000926048334295364
"90","no_change","no_change",61000,862000,200,300,"ASH",NA
"91","no_change","no_change",61000,886000,200,300,"ASH",NA
"92","no_change","no_change",61000,910000,200,300,"ASH",NA
"93","no_change","no_change",61000,934000,200,300,"ASH",NA
"94","no_change","no_change",61000,958000,200,300,"ASH",0.00626292639974532
"95","no_change","no_change",61000,982000,200,300,"ASH",0.00672681526837611
"96","no_change","no_change",61000,1006000,200,300,"ASH",NA
"97","no_change","no_change",61000,1030000,200,300,"ASH",NA
"98","no_change","no_change",61000,1054000,200,300,"ASH",NA
"99","no_change","no_change",61000,1078000,200,300,"ASH",0.00555767450440305
"100","no_change","no_change",61000,1102000,200,300,"ASH",0.00699255310315077
"101","no_change","no_change",61000,1126000,200,300,"ASH",0.00795233254301894
"102","no_change","no_change",61000,1150000,200,300,"ASH",0.00383019179094222
"103","no_change","no_change",61000,1174000,200,300,"ASH",-0.0022929458894451
"104","no_change","uncertain",61000,1198000,200,300,"ASH",-0.00413569081031717
"105","no_change","no_change",61000,1222000,200,300,"ASH",-0.00295688189846415
"106","no_change","no_change",61000,1246000,200,300,"ASH",-0.000122320749923345
"107","no_change","no_change",61000,1270000,200,300,"ASH",0.000620832862921659
"108","no_change","no_change",61000,1294000,200,300,"ASH",0.000987835349124275
"109","no_change","uncertain",61000,1318000,200,300,"ASH",0.0043096986655973
"110","no_change","uncertain",61000,1342000,200,300,"ASH",0.00279705404057839
"111","no_change","uncertain",61000,1366000,200,300,"ASH",0.00202809536552044
"112","no_change","uncertain",61000,1390000,200,300,"ASH",0.0048304994679954
"113","no_change","uncertain",61000,1414000,200,300,"ASH",0.00370868887184591
"114","no_change","no_change",61000,1438000,200,300,"ASH",0.00133854884717801
"115","no_change","no_change",61000,838000,200,300,"ASH",NA
"116","no_change","no_change",85000,838000,200,300,"ASH",NA
"117","no_change","no_change",85000,862000,200,300,"ASH",NA
"118","no_change","no_change",85000,886000,200,300,"ASH",NA
"119","no_change","no_change",85000,910000,200,300,"ASH",NA
"120","no_change","no_change",85000,934000,200,300,"ASH",NA
"121","no_change","no_change",85000,958000,200,300,"ASH",NA
"122","no_change","no_change",85000,982000,200,300,"ASH",NA
"123","no_change","no_change",85000,1006000,200,300,"ASH",NA
"124","no_change","no_change",85000,1030000,200,300,"ASH",NA
"125","no_change","no_change",85000,1054000,200,300,"ASH",NA
"126","no_change","no_change",85000,1078000,200,300,"ASH",NA
"127","no_change","no_change",85000,1102000,200,300,"ASH",NA
"128","no_change","no_change",85000,1126000,200,300,"ASH",0.0108717660624572
"129","no_change","no_change",85000,1150000,200,300,"ASH",0.00517182135243143
"130","no_change","no_change",85000,1174000,200,300,"ASH",-0.00249932422062341
"131","no_change","no_change",85000,1198000,200,300,"ASH",-0.0044532555578924
"132","no_change","uncertain",85000,1222000,200,300,"ASH",-0.00319627511527417
"133","no_change","no_change",85000,1246000,200,300,"ASH",-0.00215962450449862
"134","no_change","no_change",85000,1270000,200,300,"ASH",-0.00215045358140331
"135","no_change","no_change",85000,1294000,200,300,"ASH",-0.00211387493409224
"136","no_change","no_change",85000,1318000,200,300,"ASH",-0.000359177608146674
"137","no_change","no_change",85000,1342000,200,300,"ASH",0.000676473920994798
"138","no_change","no_change",85000,1366000,200,300,"ASH",0.00216554935388416
"139","no_change","no_change",85000,1390000,200,300,"ASH",0.00471849993130652
"140","no_change","no_change",85000,1414000,200,300,"ASH",0.00492363377948391
"141","no_change","no_change",85000,1438000,200,300,"ASH",0.00354236315021057
"142","no_change","no_change",109000,838000,200,300,"ASH",NA
"143","no_change","no_change",109000,862000,200,300,"ASH",NA
"144","no_change","no_change",109000,886000,200,300,"ASH",NA
"145","no_change","no_change",109000,910000,200,300,"ASH",NA
"146","no_change","no_change",109000,934000,200,300,"ASH",NA
"147","no_change","no_change",109000,958000,200,300,"ASH",NA
"148","no_change","no_change",109000,982000,200,300,"ASH",NA
"149","no_change","no_change",109000,1006000,200,300,"ASH",NA
"150","no_change","no_change",109000,1030000,200,300,"ASH",NA
"151","no_change","no_change",109000,1054000,200,300,"ASH",NA
"152","no_change","no_change",109000,1078000,200,300,"ASH",NA
"153","no_change","no_change",109000,1102000,200,300,"ASH",NA
"154","no_change","no_change",109000,1126000,200,300,"ASH",0.0120846440138499
"155","no_change","no_change",109000,1150000,200,300,"ASH",0.00536178197655145
"156","no_change","no_change",109000,1174000,200,300,"ASH",-0.00047714206905356
"157","no_change","no_change",109000,1198000,200,300,"ASH",0.000666260314891848
"158","no_change","no_change",109000,1222000,200,300,"ASH",0.00259966742453169
"159","no_change","no_change",109000,1246000,200,300,"ASH",0.00130968653582815
"160","no_change","no_change",109000,1270000,200,300,"ASH",0.00078266740042769
"161","no_change","no_change",109000,1294000,200,300,"ASH",0.000497014452672335
"162","no_change","no_change",109000,1318000,200,300,"ASH",0.0003740266125552
"163","no_change","no_change",109000,1342000,200,300,"ASH",0.00194861148423339
"164","no_change","no_change",109000,1366000,200,300,"ASH",0.00317514594680756
"165","no_change","no_change",109000,1390000,200,300,"ASH",0.00448659146921273
"166","no_change","no_change",109000,1414000,200,300,"ASH",0.00569659603166629
"167","no_change","no_change",109000,1438000,200,300,"ASH",0.00611567148364173
"168","no_change","no_change",133000,838000,200,300,"ASH",NA
"169","no_change","no_change",133000,862000,200,300,"ASH",NA
"170","no_change","no_change",133000,886000,200,300,"ASH",NA
"171","no_change","no_change",133000,910000,200,300,"ASH",NA
"172","no_change","no_change",133000,934000,200,300,"ASH",NA
"173","no_change","no_change",133000,958000,200,300,"ASH",NA
"174","no_change","no_change",133000,982000,200,300,"ASH",NA
"175","no_change","no_change",133000,1006000,200,300,"ASH",NA
"176","no_change","no_change",133000,1030000,200,300,"ASH",NA
"177","no_change","no_change",133000,1054000,200,300,"ASH",NA
"178","no_change","no_change",133000,1078000,200,300,"ASH",NA
"179","no_change","no_change",133000,1102000,200,300,"ASH",NA
"180","no_change","no_change",133000,1126000,200,300,"ASH",0.0109427343845267
"181","no_change","no_change",133000,1150000,200,300,"ASH",0.0033334910370784
"182","no_change","no_change",133000,1174000,200,300,"ASH",0.0017154570440129
"183","no_change","no_change",133000,1198000,200,300,"ASH",0.00504307365677268
"184","no_change","no_change",133000,1222000,200,300,"ASH",NA
"185","no_change","no_change",133000,1246000,200,300,"ASH",NA
"186","no_change","no_change",133000,1270000,200,300,"ASH",NA
"187","no_change","no_change",133000,1294000,200,300,"ASH",NA
"188","no_change","no_change",133000,1318000,200,300,"ASH",0.00480987723339953
"189","no_change","no_change",133000,1342000,200,300,"ASH",0.00570132911211745
"190","no_change","no_change",133000,1366000,200,300,"ASH",0.00494584880286732
"191","no_change","no_change",133000,1390000,200,300,"ASH",0.00460318263485912
"192","no_change","no_change",133000,1414000,200,300,"ASH",0.00542833807027242
"193","no_change","no_change",133000,1438000,200,300,"ASH",0.00594608586591194
"194","no_change","no_change",157000,838000,200,300,"ASH",NA
"195","no_change","no_change",157000,862000,200,300,"ASH",NA
"196","no_change","no_change",157000,886000,200,300,"ASH",NA
"197","no_change","no_change",157000,910000,200,300,"ASH",NA
"198","no_change","no_change",157000,934000,200,300,"ASH",NA
"199","no_change","no_change",157000,958000,200,300,"ASH",NA
"200","no_change","no_change",157000,982000,200,300,"ASH",NA
"201","no_change","no_change",157000,1006000,200,300,"ASH",NA
"202","no_change","no_change",157000,1030000,200,300,"ASH",NA
"203","no_change","no_change",157000,1054000,200,300,"ASH",NA
"204","no_change","no_change",157000,1078000,200,300,"ASH",NA
"205","no_change","no_change",157000,1102000,200,300,"ASH",0.0121856510743339
"206","no_change","no_change",157000,1126000,200,300,"ASH",0.00634587471088874
"207","no_change","no_change",157000,1150000,200,300,"ASH",0.00111068080105979
"208","no_change","no_change",157000,1174000,200,300,"ASH",0.00237392620171701
"209","no_change","no_change",157000,1198000,200,300,"ASH",0.00611650641204395
"210","no_change","no_change",157000,1222000,200,300,"ASH",NA
"211","no_change","no_change",157000,1246000,200,300,"ASH",NA
"212","no_change","no_change",157000,1270000,200,300,"ASH",NA
"213","no_change","no_change",157000,1294000,200,300,"ASH",NA
"214","no_change","no_change",157000,1318000,200,300,"ASH",0.0103293407878856
"215","no_change","no_change",157000,1342000,200,300,"ASH",0.00950202320894225
"216","no_change","no_change",157000,1366000,200,300,"ASH",0.0061715907102964
"217","no_change","uncertain",157000,1390000,200,300,"ASH",0.00365688126657199
"218","no_change","no_change",157000,1414000,200,300,"ASH",0.00412035298057887
"219","no_change","no_change",157000,1438000,200,300,"ASH",0.00390531393774263
"220","no_change","no_change",157000,1462000,200,300,"ASH",0.00298357052458896
"221","no_change","no_change",181000,838000,200,300,"ASH",NA
"222","no_change","no_change",181000,862000,200,300,"ASH",NA
"223","no_change","no_change",181000,886000,200,300,"ASH",NA
"224","no_change","no_change",181000,910000,200,300,"ASH",NA
"225","no_change","no_change",181000,934000,200,300,"ASH",NA
"226","no_change","no_change",181000,958000,200,300,"ASH",NA
"227","no_change","no_change",181000,982000,200,300,"ASH",NA
"228","no_change","no_change",181000,1006000,200,300,"ASH",NA
"229","no_change","no_change",181000,1030000,200,300,"ASH",NA
"230","no_change","no_change",181000,1054000,200,300,"ASH",NA
"231","no_change","uncertain",181000,1078000,200,300,"ASH",0.0112686207995863
"232","no_change","no_change",181000,1102000,200,300,"ASH",0.00683513341989858
"233","no_change","no_change",181000,1126000,200,300,"ASH",0.00302112992424656
"234","no_change","no_change",181000,1150000,200,300,"ASH",0.000662564725111264
"235","no_change","no_change",181000,1174000,200,300,"ASH",0.00142057327794628
"236","no_change","no_change",181000,1198000,200,300,"ASH",0.00577456169714009
"237","no_change","no_change",181000,1222000,200,300,"ASH",0.00271512294235012
"238","no_change","no_change",181000,1246000,200,300,"ASH",NA
"239","no_change","no_change",181000,1270000,200,300,"ASH",NA
"240","no_change","no_change",181000,1294000,200,300,"ASH",0.00792947138280487
"241","no_change","no_change",181000,1318000,200,300,"ASH",0.0114550430067475
"242","no_change","no_change",181000,1342000,200,300,"ASH",0.0107297458251532
"243","no_change","no_change",181000,1366000,200,300,"ASH",0.00748514655884823
"244","no_change","no_change",181000,1390000,200,300,"ASH",0.00484663399596248
"245","no_change","no_change",205000,838000,200,300,"ASH",NA
"246","no_change","no_change",205000,862000,200,300,"ASH",NA
"247","no_change","no_change",205000,886000,200,300,"ASH",NA
"248","no_change","no_change",205000,910000,200,300,"ASH",NA
"249","no_change","no_change",205000,934000,200,300,"ASH",NA
"250","no_change","no_change",205000,958000,200,300,"ASH",NA
"251","no_change","no_change",205000,982000,200,300,"ASH",NA
"252","no_change","no_change",205000,1006000,200,300,"ASH",NA
"253","no_change","no_change",205000,1030000,200,300,"ASH",NA
"254","no_change","no_change",205000,1054000,200,300,"ASH",NA
"255","no_change","no_change",205000,1078000,200,300,"ASH",0.00547719095566375
"256","no_change","no_change",205000,1102000,200,300,"ASH",0.00323422232638102
"257","no_change","no_change",205000,1126000,200,300,"ASH",0.00117585185650316
"258","no_change","no_change",205000,1150000,200,300,"ASH",-0.000926633207644266
"259","no_change","no_change",205000,1174000,200,300,"ASH",-0.00140577181343426
"260","no_change","no_change",205000,1198000,200,300,"ASH",1.58024530052943e-05
"261","no_change","no_change",205000,1222000,200,300,"ASH",0.000825436042426602
"262","no_change","no_change",205000,1246000,200,300,"ASH",0.00229732517028119
"263","no_change","no_change",205000,1270000,200,300,"ASH",0.00562095147459948
"264","no_change","no_change",205000,1294000,200,300,"ASH",0.00911642096272949
"265","no_change","no_change",205000,1318000,200,300,"ASH",0.0106241343271473
"266","no_change","no_change",205000,1342000,200,300,"ASH",0.0103185099258844
"267","no_change","no_change",205000,1366000,200,300,"ASH",0.00830961550641097
"268","no_change","no_change",205000,1390000,200,300,"ASH",0.00604665801757874
"269","no_change","no_change",229000,838000,200,300,"ASH",NA
"270","no_change","no_change",229000,862000,200,300,"ASH",NA
"271","no_change","no_change",229000,886000,200,300,"ASH",NA
"272","no_change","no_change",229000,910000,200,300,"ASH",NA
"273","no_change","no_change",229000,934000,200,300,"ASH",NA
"274","no_change","no_change",229000,958000,200,300,"ASH",NA
"275","no_change","no_change",229000,982000,200,300,"ASH",NA
"276","no_change","no_change",229000,1006000,200,300,"ASH",NA
"277","no_change","no_change",229000,1030000,200,300,"ASH",NA
"278","no_change","no_change",229000,1054000,200,300,"ASH",0.00378500865581351
"279","no_change","no_change",229000,1078000,200,300,"ASH",0.00259366278407947
"280","no_change","no_change",229000,1102000,200,300,"ASH",0.00333096768419545
"281","no_change","no_change",229000,1126000,200,300,"ASH",0.00121554482215026
"282","no_change","no_change",229000,1150000,200,300,"ASH",-0.000331016968629693
"283","no_change","no_change",229000,1174000,200,300,"ASH",-0.00115997319559445
"284","no_change","no_change",229000,1198000,200,300,"ASH",0.000191702144372459
"285","no_change","no_change",229000,1222000,200,300,"ASH",0.00281045097106322
"286","no_change","no_change",229000,1246000,200,300,"ASH",0.00426163122338154
"287","no_change","no_change",229000,1270000,200,300,"ASH",0.00647933617490239
"288","no_change","no_change",229000,1294000,200,300,"ASH",NA
"289","no_change","no_change",229000,1318000,200,300,"ASH",NA
"290","no_change","no_change",229000,1342000,200,300,"ASH",0.0100345756027791
"291","no_change","no_change",229000,1366000,200,300,"ASH",0.0087358100821622
"292","no_change","no_change",253000,814000,200,300,"ASH",NA
"293","no_change","no_change",253000,838000,200,300,"ASH",NA
"294","no_change","no_change",253000,862000,200,300,"ASH",NA
"295","no_change","no_change",253000,886000,200,300,"ASH",NA
"296","no_change","no_change",253000,910000,200,300,"ASH",NA
"297","no_change","no_change",253000,934000,200,300,"ASH",NA
"298","no_change","no_change",253000,958000,200,300,"ASH",NA
"299","no_change","no_change",253000,982000,200,300,"ASH",NA
"300","no_change","no_change",253000,1006000,200,300,"ASH",NA
"301","no_change","no_change",253000,1030000,200,300,"ASH",NA
"302","no_change","no_change",253000,1054000,200,300,"ASH",0.00205619769058066
"303","no_change","no_change",253000,1078000,200,300,"ASH",0.000244745598771675
"304","no_change","no_change",253000,1102000,200,300,"ASH",0.00129768419598324
"305","no_change","no_change",253000,1126000,200,300,"ASH",0.00199250566153797
"306","no_change","no_change",253000,1150000,200,300,"ASH",0.00177334843477254
"307","no_change","no_change",253000,1174000,200,300,"ASH",0.00207875222018565
"308","no_change","no_change",253000,1198000,200,300,"ASH",0.00306625202713858
"309","no_change","no_change",253000,1222000,200,300,"ASH",0.0045834258727921
"310","no_change","no_change",253000,1246000,200,300,"ASH",0.00562673492238486
"311","no_change","no_change",253000,1270000,200,300,"ASH",0.00690862428712102
"312","no_change","no_change",253000,1294000,200,300,"ASH",NA
"313","no_change","no_change",253000,1318000,200,300,"ASH",NA
"314","no_change","no_change",253000,1342000,200,300,"ASH",NA
"315","no_change","no_change",253000,1366000,200,300,"ASH",0.00890268052236302
"316","no_change","no_change",277000,814000,200,300,"ASH",NA
"317","no_change","no_change",277000,838000,200,300,"ASH",NA
"318","no_change","no_change",277000,862000,200,300,"ASH",NA
"319","no_change","no_change",277000,886000,200,300,"ASH",NA
"320","no_change","no_change",277000,910000,200,300,"ASH",NA
"321","no_change","no_change",277000,934000,200,300,"ASH",NA
"322","no_change","no_change",277000,958000,200,300,"ASH",NA
"323","no_change","no_change",277000,982000,200,300,"ASH",NA
"324","no_change","no_change",277000,1006000,200,300,"ASH",NA
"325","no_change","no_change",277000,1030000,200,300,"ASH",0.00716069516788693
"326","no_change","no_change",277000,1054000,200,300,"ASH",0.00156549787825667
"327","no_change","no_change",277000,1078000,200,300,"ASH",0.00123275270493243
"328","no_change","no_change",277000,1102000,200,300,"ASH",NA
"329","no_change","no_change",277000,1126000,200,300,"ASH",NA
"330","no_change","no_change",277000,1150000,200,300,"ASH",NA
"331","no_change","no_change",277000,1174000,200,300,"ASH",NA
"332","no_change","no_change",277000,1198000,200,300,"ASH",0.00562122980966662
"333","no_change","no_change",277000,1222000,200,300,"ASH",0.00632559191177546
"334","no_change","no_change",277000,1246000,200,300,"ASH",0.00695331665640769
"335","no_change","no_change",277000,1270000,200,300,"ASH",NA
"336","no_change","no_change",277000,1294000,200,300,"ASH",NA
"337","no_change","no_change",277000,1318000,200,300,"ASH",NA
"338","no_change","no_change",277000,1342000,200,300,"ASH",NA
"339","no_change","no_change",277000,1366000,200,300,"ASH",NA
"340","no_change","no_change",301000,814000,200,300,"ASH",NA
"341","no_change","no_change",301000,838000,200,300,"ASH",NA
"342","no_change","no_change",301000,862000,200,300,"ASH",NA
"343","no_change","no_change",301000,886000,200,300,"ASH",NA
"344","no_change","no_change",301000,910000,200,300,"ASH",NA
"345","no_change","no_change",301000,934000,200,300,"ASH",NA
"346","no_change","no_change",301000,958000,200,300,"ASH",NA
"347","no_change","no_change",301000,982000,200,300,"ASH",NA
"348","no_change","no_change",301000,1006000,200,300,"ASH",NA
"349","no_change","no_change",301000,1030000,200,300,"ASH",0.00822992592636859
"350","no_change","no_change",301000,1054000,200,300,"ASH",0.00458788128543127
"351","no_change","no_change",301000,1078000,200,300,"ASH",0.00768998654057476
"352","no_change","no_change",301000,1102000,200,300,"ASH",NA
"353","no_change","no_change",301000,1126000,200,300,"ASH",NA
"354","no_change","no_change",301000,1150000,200,300,"ASH",NA
"355","no_change","no_change",301000,1174000,200,300,"ASH",NA
"356","no_change","no_change",301000,1198000,200,300,"ASH",NA
"357","no_change","no_change",301000,1222000,200,300,"ASH",NA
"358","no_change","no_change",301000,1246000,200,300,"ASH",NA
"359","no_change","no_change",301000,1270000,200,300,"ASH",NA
"360","no_change","no_change",301000,1294000,200,300,"ASH",NA
"361","no_change","no_change",301000,1318000,200,300,"ASH",NA
"362","no_change","no_change",301000,1342000,200,300,"ASH",NA
"363","no_change","no_change",301000,1366000,200,300,"ASH",NA
"364","no_change","no_change",325000,814000,200,300,"ASH",NA
"365","no_change","no_change",325000,838000,200,300,"ASH",NA
"366","no_change","no_change",325000,862000,200,300,"ASH",NA
"367","no_change","no_change",325000,886000,200,300,"ASH",NA
"368","no_change","no_change",325000,910000,200,300,"ASH",NA
"369","no_change","no_change",325000,934000,200,300,"ASH",NA
"370","no_change","no_change",325000,958000,200,300,"ASH",NA
"371","no_change","no_change",325000,982000,200,300,"ASH",NA
"372","no_change","no_change",325000,1006000,200,300,"ASH",NA
"373","no_change","no_change",325000,1030000,200,300,"ASH",0.00738954275669392
"374","no_change","no_change",325000,1054000,200,300,"ASH",0.00853993480044066
"375","no_change","no_change",325000,1078000,200,300,"ASH",0.0126090614655062
"376","no_change","no_change",325000,1102000,200,300,"ASH",NA
"377","no_change","no_change",325000,1126000,200,300,"ASH",NA
"378","no_change","no_change",325000,1150000,200,300,"ASH",NA
"379","no_change","no_change",325000,1174000,200,300,"ASH",NA
"380","no_change","no_change",325000,1198000,200,300,"ASH",NA
"381","no_change","no_change",325000,1222000,200,300,"ASH",NA
"382","no_change","no_change",325000,1246000,200,300,"ASH",NA
"383","no_change","no_change",325000,1270000,200,300,"ASH",NA
"384","no_change","no_change",325000,1294000,200,300,"ASH",NA
"385","no_change","no_change",325000,1318000,200,300,"ASH",NA
"386","no_change","no_change",349000,814000,200,300,"ASH",NA
"387","no_change","no_change",349000,838000,200,300,"ASH",NA
"388","no_change","no_change",349000,862000,200,300,"ASH",NA
"389","no_change","no_change",349000,886000,200,300,"ASH",NA
"390","no_change","no_change",349000,910000,200,300,"ASH",NA
"391","no_change","no_change",349000,934000,200,300,"ASH",NA
"392","no_change","no_change",349000,958000,200,300,"ASH",0.00557672188668919
"393","no_change","no_change",349000,982000,200,300,"ASH",0.00532742528714266
"394","no_change","no_change",349000,1006000,200,300,"ASH",0.00483919106482913
"395","no_change","no_change",349000,1030000,200,300,"ASH",0.00690594481877603
"396","no_change","no_change",349000,1054000,200,300,"ASH",0.0109827684285199
"397","no_change","no_change",349000,1078000,200,300,"ASH",0.013009809825854
"398","no_change","no_change",349000,1102000,200,300,"ASH",NA
"399","no_change","no_change",349000,1126000,200,300,"ASH",NA
"400","no_change","no_change",349000,1150000,200,300,"ASH",NA
"401","no_change","no_change",349000,1198000,200,300,"ASH",NA
"402","no_change","no_change",349000,1222000,200,300,"ASH",NA
"403","no_change","no_change",349000,1246000,200,300,"ASH",NA
"404","no_change","no_change",349000,1270000,200,300,"ASH",NA
"405","no_change","no_change",349000,1294000,200,300,"ASH",NA
"406","no_change","no_change",349000,1318000,200,300,"ASH",NA
"407","no_change","no_change",349000,1342000,200,300,"ASH",NA
"408","no_change","no_change",373000,718000,200,300,"ASH",NA
"409","no_change","no_change",373000,742000,200,300,"ASH",NA
"410","no_change","no_change",373000,766000,200,300,"ASH",NA
"411","no_change","no_change",373000,790000,200,300,"ASH",NA
"412","no_change","no_change",373000,814000,200,300,"ASH",NA
"413","no_change","no_change",373000,838000,200,300,"ASH",NA
"414","no_change","no_change",373000,862000,200,300,"ASH",NA
"415","no_change","no_change",373000,886000,200,300,"ASH",NA
"416","no_change","no_change",373000,910000,200,300,"ASH",0.00666358928068295
"417","no_change","no_change",373000,934000,200,300,"ASH",0.00406189012571476
"418","no_change","no_change",373000,958000,200,300,"ASH",0.00240274407056663
"419","no_change","no_change",373000,982000,200,300,"ASH",0.00184897131467868
"420","no_change","no_change",373000,1006000,200,300,"ASH",0.00189622742479853
"421","no_change","no_change",373000,1030000,200,300,"ASH",0.00748854310312449
